Male ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
x+80,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+81,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+82,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+83,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+84,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+85,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+86,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+87,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+88,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+89,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+90,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+91,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+92,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+93,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
